/home/quantumiracle/research/ensemble-dqn/dqn.py:135: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at  ../torch/csrc/utils/tensor_new.cpp:201.)
  wrap_tensor = lambda x: torch.tensor([x])
Collecting experience...
Ep:  0 | Ep_r:  24.0 | Steps:  23 | Ep_Loss: 0.0000
Ep:  34 | Ep_r:  66.0 | Steps:  65 | Ep_Loss: 0.0000
Ep:  35 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.0000
Ep:  36 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.0000
Ep:  37 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 0.0000
Ep:  38 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.0000
Ep:  39 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.0000
Ep:  40 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.0000
Ep:  41 | Ep_r:  40.0 | Steps:  39 | Ep_Loss: 0.0000
Ep:  42 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.0000
Ep:  43 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.0000
Ep:  44 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.0000
Ep:  45 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.0000
Ep:  46 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.0000
Ep:  47 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 0.0000
Ep:  48 | Ep_r:  23.0 | Steps:  22 | Ep_Loss: 0.0000
Ep:  49 | Ep_r:  51.0 | Steps:  50 | Ep_Loss: 0.0000
Ep:  50 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.0000
Ep:  51 | Ep_r:  44.0 | Steps:  43 | Ep_Loss: 0.0000
Ep:  52 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  53 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.0000
Ep:  54 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.0000
Ep:  55 | Ep_r:  30.0 | Steps:  29 | Ep_Loss: 0.0000
Ep:  56 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 0.0000
Ep:  57 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 0.0000
Ep:  58 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.0000
Ep:  59 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 0.0000
Ep:  60 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.0000
Ep:  61 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 0.0000
Ep:  62 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 0.0000
Ep:  63 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  64 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.0000
Ep:  65 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  66 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 0.0000
Ep:  67 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 0.0000
Ep:  68 | Ep_r:  57.0 | Steps:  56 | Ep_Loss: 0.0000
Ep:  69 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 0.0000
Ep:  70 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  71 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.0000
Ep:  72 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.0000
Ep:  73 | Ep_r:  32.0 | Steps:  31 | Ep_Loss: 0.0000
Ep:  74 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.0000
Ep:  75 | Ep_r:  27.0 | Steps:  26 | Ep_Loss: 0.0000
Ep:  76 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  77 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.0000
Ep:  78 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.0000
Ep:  79 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.0000
Ep:  80 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 0.0000
Ep:  81 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 0.0000
Ep:  82 | Ep_r:  30.0 | Steps:  29 | Ep_Loss: 0.0000
Ep:  83 | Ep_r:  59.0 | Steps:  58 | Ep_Loss: 0.0000
Ep:  84 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.0000
Ep:  85 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 4.9241
Ep:  86 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 8.4125
Ep:  87 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 8.9742
Ep:  88 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 7.7698
Ep:  89 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 7.2122
Ep:  90 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 5.2574
Ep:  91 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 11.8889
Ep:  92 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 8.2493
Ep:  93 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 5.7432
Ep:  94 | Ep_r:  23.0 | Steps:  22 | Ep_Loss: 9.9674
Ep:  95 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 5.5670
Ep:  96 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 5.4071
Ep:  97 | Ep_r:  24.0 | Steps:  23 | Ep_Loss: 7.4090
Ep:  98 | Ep_r:  43.0 | Steps:  42 | Ep_Loss: 11.0248
Ep:  99 | Ep_r:  25.0 | Steps:  24 | Ep_Loss: 5.8515
Ep:  100 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 2.8811
Ep:  101 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 4.2173
Ep:  102 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 2.6182
Ep:  103 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 2.4315
Ep:  104 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 2.4724
Ep:  105 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 2.3901
Ep:  106 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 1.4609
Ep:  107 | Ep_r:  32.0 | Steps:  31 | Ep_Loss: 3.7293
Ep:  108 | Ep_r:  43.0 | Steps:  42 | Ep_Loss: 4.4183
Ep:  109 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 2.2444
Ep:  110 | Ep_r:  34.0 | Steps:  33 | Ep_Loss: 3.0578
Ep:  111 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 1.1989
Ep:  112 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 1.4323
Ep:  113 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 1.5052
Ep:  114 | Ep_r:  27.0 | Steps:  26 | Ep_Loss: 2.5127
Ep:  115 | Ep_r:  33.0 | Steps:  32 | Ep_Loss: 2.7457
Ep:  116 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 1.6627
Ep:  117 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 1.6708
Ep:  118 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.9789
Ep:  119 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 1.6003
Ep:  120 | Ep_r:  48.0 | Steps:  47 | Ep_Loss: 4.2217
Ep:  121 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.6844
Ep:  122 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 1.2862
Ep:  123 | Ep_r:  43.0 | Steps:  42 | Ep_Loss: 3.3411
Ep:  124 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 1.0216
Ep:  125 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 1.8502
Ep:  126 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 1.5887
Ep:  127 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 1.6466
Ep:  128 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 1.1575
Ep:  129 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 1.0244
Ep:  130 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.6156
Ep:  131 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 1.0994
Ep:  132 | Ep_r:  9.0 | Steps:  8 | Ep_Loss: 0.6701
Ep:  133 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 1.0002
Ep:  134 | Ep_r:  65.0 | Steps:  64 | Ep_Loss: 5.2287
Ep:  135 | Ep_r:  41.0 | Steps:  40 | Ep_Loss: 3.4227
Ep:  136 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.7102
Ep:  137 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.6216
Ep:  138 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.8338
Ep:  139 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 1.2911
Ep:  140 | Ep_r:  11.0 | Steps:  10 | Ep_Loss: 0.7612
Ep:  141 | Ep_r:  24.0 | Steps:  23 | Ep_Loss: 1.7419
Ep:  142 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 2.1005
Ep:  143 | Ep_r:  27.0 | Steps:  26 | Ep_Loss: 1.9794
Ep:  144 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 1.1340
Ep:  145 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.9860
Ep:  146 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 1.3526
Ep:  147 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.6921
Ep:  148 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 0.9111
Ep:  149 | Ep_r:  34.0 | Steps:  33 | Ep_Loss: 1.9494
Ep:  150 | Ep_r:  44.0 | Steps:  43 | Ep_Loss: 2.3975
Ep:  151 | Ep_r:  91.0 | Steps:  90 | Ep_Loss: 3.4906
Ep:  152 | Ep_r:  41.0 | Steps:  40 | Ep_Loss: 1.5304
Ep:  153 | Ep_r:  33.0 | Steps:  32 | Ep_Loss: 1.2129
Ep:  154 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.6436
Ep:  155 | Ep_r:  38.0 | Steps:  37 | Ep_Loss: 1.4808
Ep:  156 | Ep_r:  28.0 | Steps:  27 | Ep_Loss: 1.0683
Ep:  157 | Ep_r:  39.0 | Steps:  38 | Ep_Loss: 1.7225
Ep:  158 | Ep_r:  30.0 | Steps:  29 | Ep_Loss: 1.2862
Ep:  159 | Ep_r:  54.0 | Steps:  53 | Ep_Loss: 2.2629
Ep:  160 | Ep_r:  34.0 | Steps:  33 | Ep_Loss: 1.2955
Ep:  161 | Ep_r:  42.0 | Steps:  41 | Ep_Loss: 1.7177
Ep:  162 | Ep_r:  48.0 | Steps:  47 | Ep_Loss: 1.8607
Ep:  163 | Ep_r:  29.0 | Steps:  28 | Ep_Loss: 1.1459
Ep:  164 | Ep_r:  49.0 | Steps:  48 | Ep_Loss: 1.8143
Ep:  165 | Ep_r:  57.0 | Steps:  56 | Ep_Loss: 2.1245
Ep:  166 | Ep_r:  114.0 | Steps:  113 | Ep_Loss: 4.1464
Ep:  167 | Ep_r:  44.0 | Steps:  43 | Ep_Loss: 1.4908
Ep:  168 | Ep_r:  52.0 | Steps:  51 | Ep_Loss: 1.9245
Ep:  169 | Ep_r:  33.0 | Steps:  32 | Ep_Loss: 1.1352
Ep:  170 | Ep_r:  50.0 | Steps:  49 | Ep_Loss: 1.6459
Ep:  171 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.4903
Ep:  172 | Ep_r:  48.0 | Steps:  47 | Ep_Loss: 1.5252
Ep:  173 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.3909
Ep:  174 | Ep_r:  36.0 | Steps:  35 | Ep_Loss: 1.2076
Ep:  175 | Ep_r:  95.0 | Steps:  94 | Ep_Loss: 2.7953
Ep:  176 | Ep_r:  193.0 | Steps:  192 | Ep_Loss: 5.7446
Ep:  177 | Ep_r:  50.0 | Steps:  49 | Ep_Loss: 1.2759
Ep:  178 | Ep_r:  128.0 | Steps:  127 | Ep_Loss: 3.4077
Ep:  179 | Ep_r:  40.0 | Steps:  39 | Ep_Loss: 1.0281
Ep:  180 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.3881
Ep:  181 | Ep_r:  46.0 | Steps:  45 | Ep_Loss: 1.2557
Ep:  182 | Ep_r:  29.0 | Steps:  28 | Ep_Loss: 0.7666
Ep:  183 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.4579
Ep:  184 | Ep_r:  35.0 | Steps:  34 | Ep_Loss: 0.9263
Ep:  185 | Ep_r:  77.0 | Steps:  76 | Ep_Loss: 1.8192
Ep:  186 | Ep_r:  163.0 | Steps:  162 | Ep_Loss: 4.2987
Ep:  187 | Ep_r:  39.0 | Steps:  38 | Ep_Loss: 0.9504
Ep:  188 | Ep_r:  31.0 | Steps:  30 | Ep_Loss: 0.7837
Ep:  189 | Ep_r:  81.0 | Steps:  80 | Ep_Loss: 1.9680
Ep:  190 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.2589
Ep:  191 | Ep_r:  67.0 | Steps:  66 | Ep_Loss: 1.5423
Ep:  192 | Ep_r:  205.0 | Steps:  204 | Ep_Loss: 4.8911
Ep:  193 | Ep_r:  62.0 | Steps:  61 | Ep_Loss: 1.3540
Ep:  194 | Ep_r:  167.0 | Steps:  166 | Ep_Loss: 4.0248
Ep:  195 | Ep_r:  37.0 | Steps:  36 | Ep_Loss: 0.7316
Ep:  196 | Ep_r:  88.0 | Steps:  87 | Ep_Loss: 2.0995
Ep:  197 | Ep_r:  24.0 | Steps:  23 | Ep_Loss: 0.5888
Ep:  198 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.5112
Ep:  199 | Ep_r:  99.0 | Steps:  98 | Ep_Loss: 2.0688
Ep:  200 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 0.5671
Ep:  201 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 0.3514
Ep:  202 | Ep_r:  86.0 | Steps:  85 | Ep_Loss: 2.1326
Ep:  203 | Ep_r:  107.0 | Steps:  106 | Ep_Loss: 2.5986
Ep:  204 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 0.3347
Ep:  205 | Ep_r:  51.0 | Steps:  50 | Ep_Loss: 1.1952
Ep:  206 | Ep_r:  25.0 | Steps:  24 | Ep_Loss: 0.7575
Ep:  207 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 0.4924
Ep:  208 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.3300
Ep:  209 | Ep_r:  106.0 | Steps:  105 | Ep_Loss: 2.6086
Ep:  210 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 2.9292
Ep:  211 | Ep_r:  102.0 | Steps:  101 | Ep_Loss: 2.1966
Ep:  212 | Ep_r:  94.0 | Steps:  93 | Ep_Loss: 2.3687
Ep:  213 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.3970
Ep:  214 | Ep_r:  66.0 | Steps:  65 | Ep_Loss: 1.3755
Ep:  215 | Ep_r:  88.0 | Steps:  87 | Ep_Loss: 2.0957
Ep:  216 | Ep_r:  90.0 | Steps:  89 | Ep_Loss: 2.1006
Ep:  217 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.3548
Ep:  218 | Ep_r:  26.0 | Steps:  25 | Ep_Loss: 0.6370
Ep:  219 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.4233
Ep:  220 | Ep_r:  108.0 | Steps:  107 | Ep_Loss: 2.2476
Ep:  221 | Ep_r:  117.0 | Steps:  116 | Ep_Loss: 2.7327
Ep:  222 | Ep_r:  97.0 | Steps:  96 | Ep_Loss: 2.1186
Ep:  223 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.2636
Ep:  224 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 0.5132
Ep:  225 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.5043
Ep:  226 | Ep_r:  113.0 | Steps:  112 | Ep_Loss: 2.3274
Ep:  227 | Ep_r:  65.0 | Steps:  64 | Ep_Loss: 1.5648
Ep:  228 | Ep_r:  22.0 | Steps:  21 | Ep_Loss: 0.4548
Ep:  229 | Ep_r:  10.0 | Steps:  9 | Ep_Loss: 0.1220
Ep:  230 | Ep_r:  121.0 | Steps:  120 | Ep_Loss: 2.4815
Ep:  231 | Ep_r:  119.0 | Steps:  118 | Ep_Loss: 2.1466
Ep:  232 | Ep_r:  90.0 | Steps:  89 | Ep_Loss: 1.8488
Ep:  233 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 2.4417
Ep:  234 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.2989
Ep:  235 | Ep_r:  25.0 | Steps:  24 | Ep_Loss: 0.4318
Ep:  236 | Ep_r:  141.0 | Steps:  140 | Ep_Loss: 2.7953
Ep:  237 | Ep_r:  19.0 | Steps:  18 | Ep_Loss: 0.2958
Ep:  238 | Ep_r:  105.0 | Steps:  104 | Ep_Loss: 2.0440
Ep:  239 | Ep_r:  97.0 | Steps:  96 | Ep_Loss: 2.1278
Ep:  240 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.3683
Ep:  241 | Ep_r:  87.0 | Steps:  86 | Ep_Loss: 1.9117
Ep:  242 | Ep_r:  151.0 | Steps:  150 | Ep_Loss: 2.8123
Ep:  243 | Ep_r:  52.0 | Steps:  51 | Ep_Loss: 1.1085
Ep:  244 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.3987
Ep:  245 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.2560
Ep:  246 | Ep_r:  126.0 | Steps:  125 | Ep_Loss: 2.5029
Ep:  247 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.4435
Ep:  248 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 2.0259
Ep:  249 | Ep_r:  94.0 | Steps:  93 | Ep_Loss: 1.6252
Ep:  250 | Ep_r:  15.0 | Steps:  14 | Ep_Loss: 0.3092
Ep:  251 | Ep_r:  113.0 | Steps:  112 | Ep_Loss: 2.1127
Ep:  252 | Ep_r:  16.0 | Steps:  15 | Ep_Loss: 0.3040
Ep:  253 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.4654
Ep:  254 | Ep_r:  126.0 | Steps:  125 | Ep_Loss: 2.2986
Ep:  255 | Ep_r:  18.0 | Steps:  17 | Ep_Loss: 0.3256
Ep:  256 | Ep_r:  95.0 | Steps:  94 | Ep_Loss: 1.7856
Ep:  257 | Ep_r:  73.0 | Steps:  72 | Ep_Loss: 1.3154
Ep:  258 | Ep_r:  17.0 | Steps:  16 | Ep_Loss: 0.3184
Ep:  259 | Ep_r:  77.0 | Steps:  76 | Ep_Loss: 1.6465
Ep:  260 | Ep_r:  76.0 | Steps:  75 | Ep_Loss: 1.2548
Ep:  261 | Ep_r:  13.0 | Steps:  12 | Ep_Loss: 0.2245
Ep:  262 | Ep_r:  80.0 | Steps:  79 | Ep_Loss: 1.5215
Ep:  263 | Ep_r:  33.0 | Steps:  32 | Ep_Loss: 0.6705
Ep:  264 | Ep_r:  73.0 | Steps:  72 | Ep_Loss: 1.3898
Ep:  265 | Ep_r:  69.0 | Steps:  68 | Ep_Loss: 1.1796
Ep:  266 | Ep_r:  73.0 | Steps:  72 | Ep_Loss: 1.3522
Ep:  267 | Ep_r:  20.0 | Steps:  19 | Ep_Loss: 0.2953
Ep:  268 | Ep_r:  12.0 | Steps:  11 | Ep_Loss: 0.1779
Ep:  269 | Ep_r:  72.0 | Steps:  71 | Ep_Loss: 1.2892
Ep:  270 | Ep_r:  72.0 | Steps:  71 | Ep_Loss: 1.3751
Ep:  271 | Ep_r:  14.0 | Steps:  13 | Ep_Loss: 0.2495
Ep:  272 | Ep_r:  67.0 | Steps:  66 | Ep_Loss: 1.3008
Ep:  273 | Ep_r:  85.0 | Steps:  84 | Ep_Loss: 1.5940
Ep:  274 | Ep_r:  30.0 | Steps:  29 | Ep_Loss: 0.5869
Ep:  275 | Ep_r:  25.0 | Steps:  24 | Ep_Loss: 0.4340
Ep:  276 | Ep_r:  21.0 | Steps:  20 | Ep_Loss: 0.3720
Ep:  277 | Ep_r:  60.0 | Steps:  59 | Ep_Loss: 0.9406
Ep:  278 | Ep_r:  78.0 | Steps:  77 | Ep_Loss: 1.4803
Ep:  279 | Ep_r:  82.0 | Steps:  81 | Ep_Loss: 1.3943
Ep:  280 | Ep_r:  47.0 | Steps:  46 | Ep_Loss: 0.7842
Ep:  281 | Ep_r:  77.0 | Steps:  76 | Ep_Loss: 1.3643
Ep:  282 | Ep_r:  83.0 | Steps:  82 | Ep_Loss: 1.3504
Ep:  283 | Ep_r:  67.0 | Steps:  66 | Ep_Loss: 1.0440
Ep:  284 | Ep_r:  95.0 | Steps:  94 | Ep_Loss: 1.5131
Ep:  285 | Ep_r:  41.0 | Steps:  40 | Ep_Loss: 0.7081
Ep:  286 | Ep_r:  70.0 | Steps:  69 | Ep_Loss: 0.9707
Ep:  287 | Ep_r:  115.0 | Steps:  114 | Ep_Loss: 1.8157
Ep:  288 | Ep_r:  86.0 | Steps:  85 | Ep_Loss: 1.0686
Ep:  289 | Ep_r:  110.0 | Steps:  109 | Ep_Loss: 1.5464
Ep:  290 | Ep_r:  139.0 | Steps:  138 | Ep_Loss: 1.8258
Ep:  291 | Ep_r:  163.0 | Steps:  162 | Ep_Loss: 2.3134
Ep:  292 | Ep_r:  98.0 | Steps:  97 | Ep_Loss: 1.2188
Ep:  293 | Ep_r:  146.0 | Steps:  145 | Ep_Loss: 1.8780
Ep:  294 | Ep_r:  130.0 | Steps:  129 | Ep_Loss: 1.4773
Ep:  295 | Ep_r:  99.0 | Steps:  98 | Ep_Loss: 1.1601
Ep:  296 | Ep_r:  124.0 | Steps:  123 | Ep_Loss: 1.5412
Ep:  297 | Ep_r:  242.0 | Steps:  241 | Ep_Loss: 2.7949
Ep:  298 | Ep_r:  206.0 | Steps:  205 | Ep_Loss: 2.4502
Ep:  299 | Ep_r:  146.0 | Steps:  145 | Ep_Loss: 1.7354
Ep:  300 | Ep_r:  157.0 | Steps:  156 | Ep_Loss: 1.9378
Ep:  301 | Ep_r:  67.0 | Steps:  66 | Ep_Loss: 0.8051
Ep:  302 | Ep_r:  135.0 | Steps:  134 | Ep_Loss: 1.6020
Ep:  303 | Ep_r:  200.0 | Steps:  199 | Ep_Loss: 2.2069
Ep:  304 | Ep_r:  119.0 | Steps:  118 | Ep_Loss: 1.3572
Ep:  305 | Ep_r:  197.0 | Steps:  196 | Ep_Loss: 1.9502
Ep:  306 | Ep_r:  156.0 | Steps:  155 | Ep_Loss: 1.6720
Ep:  307 | Ep_r:  164.0 | Steps:  163 | Ep_Loss: 1.6406
Ep:  308 | Ep_r:  157.0 | Steps:  156 | Ep_Loss: 1.5087
Ep:  309 | Ep_r:  175.0 | Steps:  174 | Ep_Loss: 1.7411
Ep:  310 | Ep_r:  124.0 | Steps:  123 | Ep_Loss: 1.0586
Ep:  311 | Ep_r:  118.0 | Steps:  117 | Ep_Loss: 1.0150
Ep:  312 | Ep_r:  149.0 | Steps:  148 | Ep_Loss: 1.2882
Ep:  313 | Ep_r:  74.0 | Steps:  73 | Ep_Loss: 0.6836
Ep:  314 | Ep_r:  130.0 | Steps:  129 | Ep_Loss: 1.1320
Ep:  315 | Ep_r:  135.0 | Steps:  134 | Ep_Loss: 1.2276
Ep:  316 | Ep_r:  127.0 | Steps:  126 | Ep_Loss: 1.0870
Ep:  317 | Ep_r:  213.0 | Steps:  212 | Ep_Loss: 2.0394
Ep:  318 | Ep_r:  376.0 | Steps:  375 | Ep_Loss: 3.5183
Ep:  319 | Ep_r:  110.0 | Steps:  109 | Ep_Loss: 1.0253
Ep:  320 | Ep_r:  132.0 | Steps:  131 | Ep_Loss: 1.2937
Ep:  321 | Ep_r:  199.0 | Steps:  198 | Ep_Loss: 1.6281
Ep:  322 | Ep_r:  154.0 | Steps:  153 | Ep_Loss: 1.2715
Ep:  323 | Ep_r:  149.0 | Steps:  148 | Ep_Loss: 1.2667
